source,image_path,sex,height,weight,bmi,x1,y1,x2,y2,confidence,image_width,image_height,image_area,bbox_width,bbox_height,bbox_area,bbox_ratio,has_human
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000755_F_28_167640_7257478.jpg,0.0,1.6764,72.57478,25.8244,13,0,354,963,0.9896005988121033,386,963,371718,341,963,328383,0.883419689119171,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000756_F_26_160020_5216313.jpg,0.0,1.6002,52.16313,20.3711,28,3,868,2365,0.9837023019790649,936,2365,2213640,840,2362,1984080,0.8962975009486638,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000757_F_25_160020_4944157.jpg,0.0,1.6002,49.44157,19.3083,1,0,376,925,0.9934595823287964,381,944,359664,375,925,346875,0.964441812358201,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000760_F_25_160020_7257478.jpg,0.0,1.6002,72.57478,28.3424,19,0,494,1039,0.9925256967544556,507,1039,526773,475,1039,493525,0.9368836291913215,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000762_F_26_163830_6939964.jpg,0.0,1.6383,69.39964,25.8565,236,145,1129,1833,0.9854606986045837,1129,1861,2101069,893,1688,1507384,0.7174366953203346,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000763_F_34_167640_7257478.jpg,0.0,1.6764,72.57478,25.8244,1,54,179,498,0.9877932667732239,179,503,90037,178,444,79032,0.8777724713173473,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000764_F_20_175260_7257478.jpg,0.0,1.7526,72.57478,23.6276,46,7,634,1605,0.9890947937965393,635,1615,1025525,588,1598,939624,0.9162370493162039,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000767_F_25_160020_7257478.jpg,0.0,1.6002,72.57478,28.3424,3,36,262,690,0.9654359221458435,271,690,186990,259,654,169386,0.9058559281244987,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000768_F_29_170180_7257478.jpg,0.0,1.7018,72.57478,25.0593,14,8,576,1714,0.9989033937454224,620,1841,1141420,562,1706,958772,0.839981777084684,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000769_F_29_165100_5443109.jpg,0.0,1.651,54.43109,19.9688,98,0,1100,2474,0.9955062866210938,1140,2500,2850000,1002,2474,2478948,0.8698063157894736,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000773_F_20_160020_7257478.jpg,0.0,1.6002,72.57478,28.3424,4,4,148,489,0.9605305194854736,166,552,91632,144,485,69840,0.7621791513881614,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000774_F_21_160020_5080235.jpg,0.0,1.6002,50.80235,19.8397,73,0,832,1524,0.9914886951446533,837,1524,1275588,759,1524,1156716,0.9068100358422939,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000775_F_22_172720_7257478.jpg,0.0,1.7272,72.57478,24.3277,0,0,449,1301,0.9830463528633118,452,1422,642744,449,1301,584149,0.9088361773894428,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000777_F_31_182880_8391459.jpg,0.0,1.8288,83.91459,25.0903,18,0,749,1564,0.9953417778015137,813,1564,1271532,731,1564,1143284,0.8991389913899139,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000779_F_19_160020_7257478.jpg,0.0,1.6002,72.57478,28.3424,2,30,653,1884,0.9905065894126892,686,1936,1328096,651,1854,1206954,0.9087852082981953,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000780_F_24_162560_7257478.jpg,0.0,1.6256,72.57478,27.4637,0,0,295,736,0.9968202114105225,359,743,266737,295,736,217120,0.8139853113741251,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000781_F_22_160020_10432625.jpg,0.0,1.6002,104.32625,40.7423,4,29,483,657,0.9863516092300415,483,894,431802,479,628,300812,0.6966433689515101,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000784_F_20_170180_7257478.jpg,0.0,1.7018,72.57478,25.0593,11,2,298,539,0.9483054876327515,306,623,190638,287,537,154119,0.8084379819343468,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000784_F_20_170180_8391459.jpg,0.0,1.7018,83.91459,28.9748,23,2,300,450,0.9720200896263123,305,609,185745,277,448,124096,0.6680987375164876,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000785_F_20_170180_6259575.jpg,0.0,1.7018,62.59575,21.6136,50,38,933,1409,0.9879535436630249,933,2011,1876263,883,1371,1210593,0.6452149831873251,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000785_F_20_170180_7257478.jpg,0.0,1.7018,72.57478,25.0593,9,9,915,1964,0.9971491694450378,970,1997,1937090,906,1955,1771230,0.9143767197187533,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000786_F_23_165100_7257478.jpg,0.0,1.651,72.57478,26.6251,3,0,351,1252,0.9978309273719788,410,1252,513320,348,1252,435696,0.848780487804878,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000789_F_21_172720_7393555.jpg,0.0,1.7272,73.93555,24.7838,4,0,734,1913,0.9896336793899536,766,1931,1479146,730,1913,1396490,0.9441191065655452,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000791_F_21_165100_7393555.jpg,0.0,1.651,73.93555,27.1243,83,0,480,1041,0.9909542202949524,503,1065,535695,397,1041,413277,0.7714781732142357,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000796_F_22_160020_5896701.jpg,0.0,1.6002,58.96701,23.0282,81,15,753,1624,0.9895519614219666,791,1812,1433292,672,1609,1081248,0.7543808240051574,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000801_F_26_167640_7937867.jpg,0.0,1.6764,79.37867,28.2455,0,30,328,614,0.9897631406784058,328,625,205000,328,584,191552,0.9344,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000802_F_25_157480_9389363.jpg,0.0,1.5748,93.89363,37.8604,2,0,400,1002,0.9713799357414246,415,1006,417490,398,1002,398796,0.9552228795899304,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000803_F_35_170180_8119304.jpg,0.0,1.7018,81.19304,28.0351,2,0,191,589,0.9965044260025024,194,589,114266,189,589,111321,0.9742268041237113,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000805_F_32_167640_9071848.jpg,0.0,1.6764,90.71848,32.2805,6,0,180,351,0.995843231678009,181,351,63531,174,351,61074,0.9613259668508287,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000806_F_26_154940_5443109.png,0.0,1.5494,54.43109,22.6736,94,21,778,1671,0.9936779141426086,785,1807,1418495,684,1650,1128600,0.7956319902431803,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000808_F_27_170180_7484274.jpg,0.0,1.7018,74.84274,25.8424,4,7,318,858,0.983700692653656,327,930,304110,314,851,267214,0.8786754792673703,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000811_F_21_162560_8391459.jpg,0.0,1.6256,83.91459,31.7549,26,0,570,1676,0.9936302304267883,578,1699,982022,544,1676,911744,0.9284354118339507,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000813_F_24_160020_7484274.jpg,0.0,1.6002,74.84274,29.2281,45,11,687,920,0.9831316471099854,705,926,652830,642,909,583578,0.8939203161619411,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000814_F_25_167640_7484274.jpg,0.0,1.6764,74.84274,26.6314,3,0,485,911,0.9970570802688599,499,1003,500497,482,911,439102,0.8773319320595329,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000815_F_23_180340_7484274.jpg,0.0,1.8034,74.84274,23.0126,6,18,492,1408,0.9929208159446716,516,1589,819924,486,1390,675540,0.8239056302779282,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000817_F_27_152400_7484274.png,0.0,1.524,74.84274,32.224,0,1,255,517,0.9908714890480042,257,517,132869,255,516,131580,0.9902987152759485,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000818_F_26_162560_7484274.jpg,0.0,1.6256,74.84274,28.3219,0,8,218,666,0.9790447354316711,223,675,150525,218,658,143444,0.9529579804019266,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000821_F_27_170180_5851342.jpg,0.0,1.7018,58.51342,20.2041,48,0,784,1697,0.9966173768043518,808,1727,1395416,736,1697,1248992,0.895067850734118,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000823_F_24_165100_7484274.jpg,0.0,1.651,74.84274,27.4572,2,5,573,1089,0.9982512593269348,579,1248,722592,571,1084,618964,0.856588503609229,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000826_F_37_172720_8845052.jpg,0.0,1.7272,88.45052,29.6493,44,0,477,1718,0.9941008687019348,511,1834,937174,433,1718,743894,0.7937629511702202,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000828_F_22_165100_13154180.jpg,0.0,1.651,131.5418,48.258,15,0,1042,2831,0.9737331867218018,1059,2831,2998029,1027,2831,2907437,0.9697828139754485,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000829_F_26_157480_5397750.jpg,0.0,1.5748,53.9775,21.7652,19,0,263,644,0.9821236729621887,284,644,182896,244,644,157136,0.8591549295774648,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000833_F_34_154940_7484274.jpg,0.0,1.5494,74.84274,31.1762,51,0,704,1886,0.9961405396461487,734,1886,1384324,653,1886,1231558,0.8896457765667575,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000838_F_27_175260_12020199.jpg,0.0,1.7526,120.20199,39.1333,23,48,626,1516,0.9892845749855042,639,1516,968724,603,1468,885204,0.913783492511799,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000839_F_29_172720_9071848.jpg,0.0,1.7272,90.71848,30.4096,16,0,776,2020,0.997611403465271,807,2020,1630140,760,2020,1535200,0.9417596034696406,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000845_F_20_160020_7520562.jpg,0.0,1.6002,75.20562,29.3699,14,0,1380,3293,0.9977028965950012,1403,3293,4620079,1366,3293,4498238,0.9736279401282965,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000847_F_27_165100_7484274.jpg,0.0,1.651,74.84274,27.4572,139,0,721,1511,0.9954107403755188,775,1511,1171025,582,1511,879402,0.7509677419354839,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000850_F_27_177800_9752237.jpg,0.0,1.778,97.52237,30.849,32,21,806,1750,0.9779436588287354,838,1939,1624882,774,1729,1338246,0.8235958057262004,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000851_F_26_157480_7484274.png,0.0,1.5748,74.84274,30.1786,0,8,336,714,0.9959778189659119,336,998,335328,336,706,237216,0.7074148296593187,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000857_F_23_162560_6123497.jpg,0.0,1.6256,61.23497,23.1725,18,147,610,1328,0.9908440709114075,633,1404,888732,592,1181,699152,0.7866848498760031,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000858_F_31_170180_6985323.jpg,0.0,1.7018,69.85323,24.1196,3,1,301,837,0.9937666654586792,312,924,288288,298,836,249128,0.8641636141636142,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000859_F_23_167640_10976936.jpg,0.0,1.6764,109.76936,39.0594,1,34,749,1792,0.9888615012168884,755,2016,1522080,748,1758,1314984,0.8639388205613371,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000861_F_35_172720_8482178.jpg,0.0,1.7272,84.82178,28.433,35,2,691,1205,0.9964616894721985,737,1334,983158,656,1203,789168,0.8026868519607225,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000866_F_28_170180_7620352.jpg,0.0,1.7018,76.20352,26.3123,153,0,937,2023,0.9971274733543396,979,2048,2004992,784,2023,1586032,0.7910415602655771,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000868_F_22_154940_7620352.jpg,0.0,1.5494,76.20352,31.743,26,5,550,1559,0.9968096613883972,574,1564,897736,524,1554,814296,0.9070550807809868,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000871_F_24_160020_5805983.jpg,0.0,1.6002,58.05983,22.674,2,10,426,647,0.9758478999137878,443,686,303898,424,637,270088,0.8887455659464689,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000873_F_20_167640_12791306.jpg,0.0,1.6764,127.91306,45.5155,4,6,600,1429,0.980398952960968,607,1607,975449,596,1423,848108,0.8694539642769638,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000873_F_20_167640_7620352.jpg,0.0,1.6764,76.20352,27.1156,46,7,616,1699,0.9954431056976318,645,1782,1149390,570,1692,964440,0.8390885600187926,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000877_F_28_160020_6849245.jpg,0.0,1.6002,68.49245,26.7482,4,15,368,957,0.9866048693656921,377,1075,405275,364,942,342888,0.8460625501202887,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000884_F_25_157480_10432625.jpg,0.0,1.5748,104.32625,42.0671,27,57,864,1262,0.9244909286499023,876,1860,1629360,837,1205,1008585,0.6190068493150684,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000885_F_31_170180_5669905.png,0.0,1.7018,56.69905,19.5776,3,0,763,1858,0.9982459545135498,767,1873,1436591,760,1858,1412080,0.9829380804975111,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000889_F_17_172720_12065558.jpg,0.0,1.7272,120.65558,40.4447,2,28,240,489,0.7786384224891663,246,541,133086,238,461,109718,0.8244142885051771,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000891_F_25_167640_11022295.jpg,0.0,1.6764,110.22295,39.2208,23,0,653,1346,0.9950504899024963,671,1346,903166,630,1346,847980,0.9388971684053651,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000891_F_25_167640_7711071.jpg,0.0,1.6764,77.11071,27.4384,19,25,504,1419,0.9960065484046936,504,1427,719208,485,1394,676090,0.9400479416246761,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000896_F_22_167640_9979033.jpg,0.0,1.6764,99.79033,35.5086,6,0,792,1765,0.9636862277984619,812,1775,1441300,786,1765,1387290,0.9625268854506348,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000897_F_23_172720_8391459.jpg,0.0,1.7272,83.91459,28.1289,17,0,573,1102,0.9606930017471313,590,1110,654900,556,1102,612712,0.9355810047335471,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000899_F_20_172720_7257478.jpg,0.0,1.7272,72.57478,24.3277,0,0,786,2425,0.9891825318336487,792,2507,1985544,786,2425,1906050,0.9599636170238484,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000900_F_27_177800_7711071.jpg,0.0,1.778,77.11071,24.3922,39,0,851,1991,0.9967370629310608,876,2050,1795800,812,1991,1616692,0.9002628355050674,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000902_F_32_185420_7711071.jpg,0.0,1.8542,77.11071,22.4286,0,0,309,762,0.9769457578659058,313,762,238506,309,762,235458,0.987220447284345,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000903_F_27_154940_7711071.jpg,0.0,1.5494,77.11071,32.1209,0,0,261,707,0.9922244548797607,264,707,186648,261,707,184527,0.9886363636363636,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000905_F_20_165100_7711071.jpg,0.0,1.651,77.11071,28.2892,19,2,469,976,0.9934878349304199,478,976,466528,450,974,438300,0.9394934494821319,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000906_F_23_162560_7711071.jpg,0.0,1.6256,77.11071,29.1801,4,11,484,697,0.984288215637207,492,1459,717828,480,686,329280,0.45871713000886005,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000906_F_23_162560_9525440.jpg,0.0,1.6256,95.2544,36.046,4,8,528,1252,0.9726965427398682,537,1358,729246,524,1244,651856,0.8938766890733717,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000908_F_24_175260_9071848.png,0.0,1.7526,90.71848,29.5345,8,0,501,923,0.9810919761657715,510,946,482460,493,923,455039,0.9431642001409444,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000910_F_27_157480_7711071.jpg,0.0,1.5748,77.11071,31.0931,5,39,395,1148,0.9829899072647095,410,1182,484620,390,1109,432510,0.8924724526433082,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000910_F_27_157480_8300740.jpg,0.0,1.5748,83.0074,33.4708,3,10,417,1023,0.9743752479553223,513,1140,584820,414,1013,419382,0.7171129578331794,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000911_F_23_154940_7711071.jpg,0.0,1.5494,77.11071,32.1209,14,0,222,519,0.9182839393615723,228,519,118332,208,519,107952,0.9122807017543859,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000914_F_26_154940_7711071.jpg,0.0,1.5494,77.11071,32.1209,15,0,443,882,0.9913269877433777,446,1075,479450,428,882,377496,0.7873521743664615,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000915_F_24_177800_7711071.jpg,0.0,1.778,77.11071,24.3922,4,0,187,533,0.9976487755775452,190,533,101270,183,533,97539,0.9631578947368421,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000917_F_34_162560_5443109.jpg,0.0,1.6256,54.43109,20.5977,3,9,270,619,0.9741750955581665,293,746,218578,267,610,162870,0.7451344600096991,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000920_F_20_170180_7711071.jpg,0.0,1.7018,77.11071,26.6255,16,11,279,656,0.987664520740509,281,767,215527,263,645,169635,0.7870707614359221,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000922_F_31_157480_7847149.jpg,0.0,1.5748,78.47149,31.6418,8,0,672,1296,0.974854588508606,672,1317,885024,664,1296,860544,0.9723397331597787,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000922_F_31_157480_9434722.jpg,0.0,1.5748,94.34722,38.0433,44,0,663,1504,0.9930142760276794,697,1504,1048288,619,1504,930976,0.8880918220946915,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000923_F_23_167640_7865291.jpg,0.0,1.6764,78.65291,27.9872,33,0,684,1788,0.9907587766647339,743,1835,1363405,651,1788,1163988,0.85373605054991,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000924_F_26_175260_10886218.jpg,0.0,1.7526,108.86218,35.4414,27,31,747,1756,0.9950594902038574,747,1757,1312479,720,1725,1242000,0.9463008550993959,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000925_F_55_152400_7869828.jpg,0.0,1.524,78.69828,33.884,223,162,1270,3167,0.9767041206359863,1278,3203,4093434,1047,3005,3146235,0.7686052834856993,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000927_F_23_160020_7847149.jpg,0.0,1.6002,78.47149,30.6453,45,9,533,968,0.9616038799285889,578,1178,680884,488,959,467992,0.6873300004112302,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000928_F_38_175260_7847149.jpg,0.0,1.7526,78.47149,25.5474,3,36,552,1986,0.9966225624084473,564,2046,1153944,549,1950,1070550,0.927731328383353,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000935_F_20_154940_7847149.jpg,0.0,1.5494,78.47149,32.6877,0,10,946,1793,0.9906071424484253,949,1969,1868581,946,1783,1686718,0.9026732049614119,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000938_F_27_157480_8572896.jpg,0.0,1.5748,85.72896,34.5682,21,5,293,644,0.9889886975288391,304,676,205504,272,639,173808,0.8457645593273123,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000945_F_29_149860_6531731.jpg,0.0,1.4986,65.31731,29.0842,11,0,374,895,0.9910270571708679,394,896,353024,363,895,324885,0.9202915382523568,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000948_F_22_170180_6032779.jpg,0.0,1.7018,60.32779,20.8305,0,13,511,1401,0.9748668074607849,518,1773,918414,511,1388,709268,0.77227481288395,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000948_F_22_170180_7847149.jpg,0.0,1.7018,78.47149,27.0954,0,0,577,1342,0.9937490224838257,585,1796,1050660,577,1342,774334,0.7369976966858927,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000951_F_28_160020_6259575.jpg,0.0,1.6002,62.59575,24.4454,68,0,848,1610,0.9930908679962158,853,1702,1451806,780,1610,1255800,0.8649916035613574,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000951_F_28_160020_7937867.jpg,0.0,1.6002,79.37867,30.9995,0,15,671,1668,0.951032817363739,677,1790,1211830,671,1653,1109163,0.9152793708688512,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000953_F_31_167640_7937867.jpg,0.0,1.6764,79.37867,28.2455,19,4,449,1240,0.9939431548118591,452,1376,621952,430,1236,531480,0.8545353982300885,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000954_F_27_162560_7937867.jpg,0.0,1.6256,79.37867,30.0384,17,0,575,1065,0.984098494052887,592,1072,634624,558,1065,594270,0.9364127420330779,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000955_F_23_160020_10160470.jpg,0.0,1.6002,101.6047,39.6794,20,61,701,1719,0.9968847632408142,707,1899,1342593,681,1658,1129098,0.840983082736168,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000955_F_23_160020_7937867.jpg,0.0,1.6002,79.37867,30.9995,140,0,790,1862,0.9985464215278625,826,1880,1552880,650,1862,1210300,0.7793905517490083,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000956_F_27_167640_10432625.jpg,0.0,1.6764,104.32625,37.1226,12,14,908,1951,0.9819035530090332,928,1951,1810528,896,1937,1735552,0.9585888757312784,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_test/000958_F_27_170180_7937867.jpg,0.0,1.7018,79.37867,27.4086,13,21,871,1641,0.9736435413360596,973,1850,1800050,858,1620,1389960,0.7721785505958167,True
